Hazard Unique Identifier,Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event (Grouped)
2913,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,169331,Storms
2914,3,Flooding,3,2015,1,0,0,167809,Flooding
2915,1,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,153146,Storms
2916,2,Flooding,4,2015,1,0,0,148041,Flooding
2917,2,Flooding,4,2015,1,0,0,144110,Flooding
2918,2,Flooding,4,2015,2,0,0,126587,Flooding
2919,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,122352,Storms
2920,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,121971,Storms
2921,2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,108023,Storms
2922,2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,100999,Storms
2923,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,100305,Storms
2924,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,99563,Storms
2925,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,98945,Storms
2926,6,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,92182,Storms
2927,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,86694,Storms
2928,6,Tornado,2,2015,1,0,0,84094,Storms
2929,3,Flooding,4,2015,1,0,0,80528,Flooding
2930,3,Flooding,4,2015,1,0,0,79228,Flooding
2931,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,76137,Storms
2932,3,Flooding,4,2015,1,0,0,74662,Flooding
2933,1,Wind,1,2015,2,0,0,72047,Wind
2934,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69507,Storms
2935,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69247,Storms
2936,2,Flooding,4,2015,1,0,0,68512,Flooding
2937,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,68366,Storms
2938,5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,67288,Storms
2939,3,Flooding,3,2015,1,0,0,65811,Flooding
2940,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,65576,Storms
2941,5,Flooding,3,2015,1,0,0,65189,Flooding
2942,3,Severe Storm/Thunder Storm/ Wind,1,2015,1,0,0,63420,Storms
2943,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,61784,Storms
2944,5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,59673,Storms
2945,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,51474,Storms
2946,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51336,Storms
2947,3,Flooding,2,2015,1,0,0,51331,Flooding
2948,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51241,Storms
2949,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,50761,Storms
2950,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,50613,Storms
2951,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,49791,Storms
2952,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,49320,Storms
2953,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,48597,Storms
2954,4,Flooding,4,2015,1,0,0,47836,Flooding
2955,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,47337,Storms
2956,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46937,Storms
2957,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46880,Storms
2958,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46314,Storms
2959,5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45748,Storms
2960,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,45701,Storms
2961,6,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45263,Storms
2962,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,44108,Storms
2963,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43998,Storms
2964,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,43694,Storms
2965,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43019,Storms
2966,5,Flooding,3,2015,1,0,0,34459,Flooding
2967,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,34455,Storms
2968,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34443,Storms
2969,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34103,Storms
2970,3,Flooding,3,2015,1,0,0,34012,Flooding
2971,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33774,Storms
2972,5,Flooding,3,2015,1,0,0,33526,Flooding
2973,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33511,Storms
2974,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33317,Storms
2975,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32560,Storms
2976,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32490,Storms
2977,3,Flooding,3,2015,1,0,0,32471,Flooding
2978,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32331,Storms
2979,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,32027,Storms
2980,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,31501,Storms
2981,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30939,Storms
2982,5,Flooding,3,2015,1,0,0,30800,Flooding
2983,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30752,Storms
2984,5,Flooding,3,2015,1,0,0,30743,Flooding
2985,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,30730,Storms
2986,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30413,Storms
2987,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30340,Storms
2988,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30134,Storms
2989,3,Flooding,2,2015,1,0,0,29865,Flooding
2990,3,Flooding,3,2015,1,0,0,29570,Flooding
2991,3,Flooding,2,2015,1,0,0,29475,Flooding
2992,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,29199,Storms
2993,3,Flooding,3,2015,1,0,0,29196,Flooding
2994,3,Flooding,3,2015,1,0,0,29189,Flooding
2995,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,28882,Storms
2996,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28730,Storms
2997,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28562,Storms
2998,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,17112,Storms
2999,2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17086,Storms
3000,2,Hail,2,2015,1,0,0,17086,Hail
3001,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17053,Storms
3002,2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,16996,Storms
3003,3,Flooding,2,2015,1,0,0,16283,Flooding
3004,3,Flooding,4,2015,1,0,0,16276,Flooding
3005,1,Flooding,4,2015,1,0,0,15931,Flooding
3006,2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,15918,Storms
3007,3,Flooding,3,2015,1,0,0,15915,Flooding
3008,1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15897,Storms
3009,2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15022,Storms
3010,1,Flooding,4,2015,1,0,0,14883,Flooding
3011,1,Flooding,4,2015,1,0,0,14743,Flooding
3012,3,Flooding,3,2015,1,0,0,14439,Flooding
3013,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8665,Storms
3014,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8516,Storms
3015,2,Hail,3,2015,1,0,0,8480,Hail
3016,3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8424,Storms
3017,3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8365,Storms
3018,4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8079,Storms
3019,4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8049,Storms
3020,2,Hail,3,2015,1,0,0,7987,Hail
3021,5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,7904,Storms
3022,1,Flooding,4,2015,1,0,0,7889,Flooding
3023,2,Hail,2,2015,1,0,0,3637,Hail
3024,2,Coastal,2,2015,1,13,0,0,Coastal
3025,2,Coastal,3,2015,1,12,0,0,Coastal
3026,2,Coastal,3,2015,1,11,0,0,Coastal
3027,2,Coastal,2,2015,1,13,0,0,Coastal
3028,2,Hurricane/Tropical Storm,4,2016,18,0,0,1132181544,Storms
3029,2,Hurricane/Tropical Storm,4,2016,18,0,0,1120498620,Storms
3030,5,Wind,4,2016,1,0,0,21849604,Wind
3031,2,Flooding,4,2016,2,0,0,16463887,Flooding
3032,2,Flooding,4,2016,1,0,0,16075513,Flooding
3033,2,Flooding,4,2016,1,0,0,15899556,Flooding
3034,3,Severe Storm/Thunder Storm,3,2016,1,0,0,15813955,Storms
3035,4,Wind,4,2016,1,0,0,15802858,Wind
3036,2,Flooding,4,2016,2,0,0,15403388,Flooding
3037,2,Flooding,4,2016,2,0,0,15390706,Flooding
3038,3,Wind,4,2016,1,0,0,14980140,Wind
3039,3,Flooding,3,2016,1,0,0,14628225,Flooding
3040,2,Flooding,4,2016,1,0,0,14529943,Flooding
3041,2,Flooding,4,2016,1,0,0,14333378,Flooding
3042,2,Flooding,4,2016,1,0,0,12433516,Flooding
3043,1,Tornado,4,2016,1,0,0,7163518,Storms
3044,4,Flooding,3,2016,1,0,0,6413085,Flooding
3045,2,Flooding,4,2016,1,0,0,4188891,Flooding
3046,2,Flooding,4,2016,1,0,0,3712934,Flooding
3047,1,Flooding,2,2016,2,0,0,851490,Flooding
3048,3,Flooding,3,2016,1,0,0,424754,Flooding
3049,3,Flooding,3,2016,1,0,0,404067,Flooding
3050,4,Flooding,4,2016,1,0,0,323190,Flooding
3051,3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,293357,Storms
3052,3,Wind,1,2016,1,0,0,259394,Wind
3053,5,Wind,3,2016,1,0,0,223251,Wind
3054,5,Flooding,4,2016,1,0,0,167539,Flooding
3055,5,Flooding,4,2016,1,0,0,165304,Flooding
3056,4,Flooding,3,2016,1,0,0,153922,Flooding
3057,3,Flooding,3,2016,1,0,0,152353,Flooding
3058,3,Flooding,3,2016,1,0,0,152337,Flooding
3059,5,Flooding,3,2016,1,0,0,77040,Flooding
3060,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,73104,Storms
3061,4,Flooding,4,2016,1,0,0,49843,Flooding
3062,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,49696,Storms
3063,2,Wind,2,2016,1,0,0,47684,Wind
3064,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,46809,Storms
3065,5,Flooding,3,2016,1,0,0,33187,Flooding
3066,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,33003,Storms
3067,3,Flooding,3,2016,1,0,0,32404,Flooding
3068,4,Flooding,4,2016,1,0,0,32309,Flooding
3069,3,Flooding,4,2016,1,0,0,31374,Flooding
3070,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,30356,Storms
3071,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,17364,Storms
3072,3,Flooding,3,2016,1,0,0,16906,Flooding
3073,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,16354,Storms
3074,3,Flooding,3,2016,1,0,0,16102,Flooding
3075,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,16034,Storms
3076,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,15772,Storms
3077,3,Flooding,3,2016,1,0,0,15482,Flooding
3078,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15370,Storms
3079,3,Flooding,3,2016,1,0,0,15008,Flooding
3080,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15000,Storms
3081,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14918,Storms
3082,3,Wind,3,2016,1,0,0,14601,Wind
3083,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14510,Storms
3084,2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14436,Storms
3085,5,Flooding,3,2016,1,0,0,14434,Flooding
3086,2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14387,Storms
3087,1,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,8423,Storms
3088,5,Flooding,3,2016,1,0,0,7257,Flooding
3089,2,Hail,3,2016,1,0,0,4157,Hail
3090,2,Hail,3,2016,1,0,0,3870,Hail
3091,2,Hail,3,2016,1,0,0,3868,Hail
3092,5,Hail,3,2016,1,0,0,1509,Hail
3093,5,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,166,Storms
3094,3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,154,Storms
3095,3,Hail,3,2016,1,0,0,141,Hail
3096,5,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,0,Storms
3097,2,Lightning,2,2016,1,0,51,0,Lightning
3098,2,Lightning,3,2016,1,0,11,0,Lightning
3099,3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,10,0,Storms
3100,6,Lightning,3,2016,1,0,52,0,Lightning
3101,2,Tornado,1,2017,1,0,0,14288797,Storms
3102,1,Tornado,4,2017,1,0,0,816457,Storms
3103,1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,745202,Storms
3104,2,Tornado,4,2017,1,0,0,430896,Storms
3105,1,Tornado,2,2017,1,0,0,340944,Storms
3106,1,Severe Storm/Thunder Storm/ Wind,1,2017,1,0,0,305024,Storms
3107,2,Flooding,3,2017,1,0,0,261201,Flooding
3108,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,235901,Storms
3109,2,Severe Storm/Thunder Storm/ Wind,4,2017,1,0,0,235402,Storms
3110,1,Wind,3,2017,1,0,0,172279,Wind
3111,1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,170234,Storms
3112,1,Wind,3,2017,1,0,0,168221,Wind
3113,1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,164385,Storms
3114,1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,144903,Storms
3115,1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,144094,Storms
3116,3,Flooding,1,2017,1,0,0,74829,Flooding
3117,2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,49824,Storms
3118,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,47227,Storms
3119,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,33095,Storms
3120,1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,28876,Storms
3121,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,17159,Storms
3122,2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16520,Storms
3123,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,16199,Storms
3124,2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16130,Storms
3125,2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,15951,Storms
3126,2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,15948,Storms
3127,3,Flooding,2,2017,1,0,0,15048,Flooding
3128,3,Flooding,2,2017,1,0,0,14417,Flooding
3129,1,Flooding,3,2017,1,0,0,8318,Flooding
3130,2,Hail,2,2017,1,0,0,8094,Hail
3131,1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,7883,Storms
3132,3,Flooding,2,2017,1,0,0,1729,Flooding
3133,3,Hail,3,2017,1,0,0,1729,Hail
3134,4,Wind,3,2017,1,0,0,1725,Wind
3135,3,Flooding,2,2017,1,0,0,1724,Flooding
3136,4,Hail,2,2017,1,0,0,1713,Hail
3137,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1713,Storms
3138,5,Wind,3,2017,1,0,0,1711,Wind
3139,3,Flooding,3,2017,1,0,0,1691,Flooding
3140,4,Hail,3,2017,1,0,0,1689,Hail
3141,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1688,Storms
3142,3,Flooding,3,2017,1,0,0,1684,Flooding
3143,3,Flooding,3,2017,1,0,0,1681,Flooding
3144,4,Flooding,2,2017,1,0,0,1681,Flooding
3145,4,Flooding,3,2017,1,0,0,1673,Flooding
3146,3,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,1673,Storms
3147,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1667,Storms
3148,3,Flooding,3,2017,1,0,0,1653,Flooding
3149,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1637,Storms
3150,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1635,Storms
3151,3,Flooding,3,2017,1,0,0,1633,Flooding
3152,3,Flooding,3,2017,1,0,0,1626,Flooding
3153,3,Flooding,2,2017,1,0,0,1623,Flooding
3154,4,Hail,2,2017,1,0,0,1621,Hail
3155,3,Severe Storm/Thunder Storm,2,2017,2,0,0,1609,Storms
3156,3,Flooding,3,2017,1,0,0,1604,Flooding
3157,4,Flooding,2,2017,1,0,0,1602,Flooding
3158,3,Flooding,3,2017,1,0,0,1600,Flooding
3159,3,Flooding,2,2017,1,0,0,1592,Flooding
3160,5,Hail,2,2017,1,0,0,1588,Hail
3161,3,Flooding,3,2017,1,0,0,1588,Flooding
3162,3,Flooding,3,2017,1,0,0,1587,Flooding
3163,3,Hail,3,2017,1,0,0,1579,Hail
3164,3,Flooding,2,2017,1,0,0,1562,Flooding
3165,3,Flooding,3,2017,1,0,0,1561,Flooding
3166,3,Flooding,3,2017,1,0,0,1546,Flooding
3167,3,Severe Storm/Thunder Storm,2,2017,2,0,0,1542,Storms
3168,3,Flooding,2,2017,1,0,0,1539,Flooding
3169,4,Flooding,2,2017,1,0,0,1530,Flooding
3170,3,Severe Storm/Thunder Storm,3,2017,1,0,0,1530,Storms
3171,3,Flooding,2,2017,1,0,0,1524,Flooding
3172,5,Severe Storm/Thunder Storm,2,2017,1,0,0,1524,Storms
3173,3,Flooding,2,2017,1,0,0,1509,Flooding
3174,4,Hail,2,2017,1,0,0,1504,Hail
3175,3,Flooding,2,2017,1,0,0,1500,Flooding
3176,4,Hail,3,2017,1,0,0,1491,Hail
3177,3,Flooding,3,2017,1,0,0,1489,Flooding
3178,3,Severe Storm/Thunder Storm,2,2017,2,0,0,1480,Storms
3179,3,Flooding,2,2017,1,0,0,1459,Flooding
3180,3,Flooding,2,2017,1,0,0,1455,Flooding
3181,6,Severe Storm/Thunder Storm,3,2017,1,0,0,1443,Storms
3182,3,Flooding,2,2017,1,0,0,1434,Flooding
3183,3,Flooding,2,2017,1,0,0,1433,Flooding
3184,3,Hail,1,2017,1,0,0,163,Hail
3185,5,Hail,1,2017,1,0,0,157,Hail
3186,3,Hail,1,2017,1,0,0,145,Hail
3187,3,Hail,1,2017,1,0,0,145,Hail
3188,3,Hail,2,2017,1,0,0,141,Hail
3189,1,Wind/ Winter Weather,1,2017,1,0,0,0,Winter Weather
3190,1,Wind/ Winter Weather,1,2017,1,0,0,0,Winter Weather
3191,6,Tornado,2,2017,1,0,12,0,Storms
3192,2,Flooding,3,2018,1,0,0,833339,Flooding
3193,2,Hurricane/Tropical Storm,3,2018,1,0,0,666861,Storms
3194,2,Hurricane/Tropical Storm,4,2018,1,0,0,515126,Storms
3195,2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,332860,Storms
3196,1,Wind,3,2018,2,0,0,306228,Wind
3197,2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,257491,Storms
3198,2,Flooding,3,2018,1,26,0,173864,Flooding
3199,2,Flooding,3,2018,1,0,0,163006,Flooding
3200,2,Flooding,3,2018,2,0,0,158472,Flooding
3201,2,Flooding,3,2018,1,11,0,157521,Flooding
3202,2,Lightning,2,2018,1,0,0,148232,Lightning
3203,1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,85719,Storms
3204,1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,83421,Storms
3205,3,Flooding,4,2018,2,0,0,83159,Flooding
3206,2,Tornado,3,2018,1,0,0,80599,Storms
3207,2,Hurricane/Tropical Storm,4,2018,1,0,0,62279,Storms
3208,2,Hurricane/Tropical Storm,3,2018,1,0,0,44507,Storms
3209,2,Hail,1,2018,1,0,0,34427,Hail
3210,1,Flooding,4,2018,2,0,0,28790,Flooding
3211,2,Hail,1,2018,1,0,0,21210,Hail
3212,2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,17391,Storms
3213,1,Flooding,4,2018,2,0,0,17220,Flooding
3214,2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,16826,Storms
3215,2,Wind,4,2018,1,0,0,16360,Wind
3216,2,Hail,1,2018,1,0,0,14946,Hail
3217,2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,8615,Storms
3218,2,Hail,1,2018,1,0,0,8380,Hail
3219,2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,7667,Storms
3220,2,Tornado,3,2018,1,0,0,7136,Storms
3221,5,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1738,Storms
3222,5,Hail,2,2018,1,0,0,1731,Hail
3223,4,Flooding,2,2018,1,0,0,1693,Flooding
3224,3,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,1684,Storms
3225,3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1644,Storms
3226,3,Flooding,4,2018,2,0,0,1579,Flooding
3227,3,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,1577,Storms
3228,5,Flooding,3,2018,1,0,0,1556,Flooding
3229,3,Hail,2,2018,1,0,0,1553,Hail
3230,5,Flooding,3,2018,1,0,0,1542,Flooding
3231,3,Lightning,3,2018,1,0,0,1509,Lightning
3232,3,Hail,2,2018,1,0,0,1495,Hail
3233,3,Hail,3,2018,1,0,0,1491,Hail
3234,4,Flooding,2,2018,1,0,0,1490,Flooding
3235,3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1489,Storms
3236,4,Flooding,2,2018,1,0,0,1486,Flooding
3237,2,Coastal,3,2018,1,11,0,0,Coastal
3238,1,Lightning,2,2018,1,0,11,0,Lightning
3239,3,Hurricane/Tropical Storm,4,2018,2,0,12,0,Storms
3240,5,Hail,2,2018,1,0,0,0,Hail
3241,5,Hail,2,2018,1,0,0,0,Hail
3242,5,Lightning,3,2018,1,0,0,0,Lightning
3243,2,Tornado,3,2019,1,0,0,3353649,Storms
3244,2,Tornado,3,2019,1,0,0,3178326,Storms
3245,1,Tornado,2,2019,1,0,0,2289583,Storms
3246,2,Lightning,3,2019,1,0,0,2266281,Lightning
3247,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,823590,Storms
3248,2,Lightning,2,2019,1,0,0,803775,Lightning
3249,2,Tornado,4,2019,1,0,0,420949,Storms
3250,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,168554,Storms
3251,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,163148,Storms
3252,2,Tornado,3,2019,1,0,0,160549,Storms
3253,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,158837,Storms
3254,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,83690,Storms
3255,2,Lightning,3,2019,1,0,0,77991,Lightning
3256,3,Flooding,2,2019,1,0,0,51883,Flooding
3257,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,17189,Storms
3258,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,15135,Storms
3259,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14988,Storms
3260,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14783,Storms
3261,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14487,Storms
3262,2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14387,Storms
3263,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1680,Storms
3264,4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1654,Storms
3265,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1642,Storms
3266,4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1622,Storms
3267,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1619,Storms
3268,3,Flooding,4,2019,1,0,0,1588,Flooding
3269,5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1578,Storms
3270,5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1576,Storms
3271,3,Hail,2,2019,1,0,0,1523,Hail
3272,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1520,Storms
3273,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1518,Storms
3274,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1516,Storms
3275,4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1451,Storms
3276,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1441,Storms
3277,5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1436,Storms
3278,5,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,170,Storms
3279,4,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,166,Storms
3280,4,Hail,3,2019,1,0,0,157,Hail
3281,4,Hail,3,2019,1,0,0,155,Hail
3282,3,Hail,3,2019,1,0,0,150,Hail
3283,3,Severe Storm/Thunder Storm/ Wind,1,2019,1,0,0,147,Storms
3284,6,Tornado,1,2019,1,0,78,0,Storms
3285,3,Severe Storm/Thunder Storm/ Wind,2,2019,1,12,0,0,Storms
3286,4,Severe Storm/Thunder Storm/ Wind,3,2019,1,11,0,0,Storms
3287,3,Heat,2,2019,1,11,0,0,Drought/Heat
3288,1,Tornado,2,2020,1,0,0,78110730,Storms
3289,1,Flooding,1,2020,2,0,0,15038792,Flooding
3290,1,Flooding,1,2020,1,0,0,13494490,Flooding
3291,1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,4312932,Storms
3292,2,Tornado,1,2020,1,0,0,3452565,Storms
3293,1,Flooding,1,2020,1,0,0,3386304,Flooding
3294,1,Flooding,2,2020,1,0,0,3302605,Flooding
3295,2,Tornado,4,2020,1,0,11,2285303,Storms
3296,1,Hurricane/Tropical Storm,4,2020,1,0,0,2145964,Storms
3297,1,Tornado,2,2020,1,0,0,1694261,Storms
3298,1,Tornado,2,2020,1,0,0,333779,Storms
3299,2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,333716,Storms
3300,2,Tornado,4,2020,1,0,0,300839,Storms
3301,2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,171645,Storms
3302,3,Flooding,2,2020,1,0,0,169061,Flooding
3303,6,Flooding,3,2020,1,0,0,167508,Flooding
3304,3,Flooding,2,2020,1,0,25,166604,Flooding
3305,6,Flooding,3,2020,1,0,0,163735,Flooding
3306,1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,163101,Storms
3307,1,Flooding,2,2020,2,0,0,162213,Flooding
3308,6,Flooding,3,2020,1,0,0,161706,Flooding
3309,2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147788,Storms
3310,2,Severe Storm/Thunder Storm/ Wind,4,2020,1,0,0,87059,Storms
3311,2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,85640,Storms
