Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event Grouped
3,Flooding,3,2015,1,0,0,32471,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32331,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,32027,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,31501,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30939,Storms
5,Flooding,3,2015,1,0,0,30800,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30752,Storms
5,Flooding,3,2015,1,0,0,30743,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,30730,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30413,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30340,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30134,Storms
3,Flooding,2,2015,1,0,0,29865,Flooding
3,Flooding,3,2015,1,0,0,29570,Flooding
3,Flooding,2,2015,1,0,0,29475,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,29199,Storms
3,Flooding,3,2015,1,0,0,29196,Flooding
3,Flooding,3,2015,1,0,0,29189,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,28882,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28730,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28562,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,17112,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17086,Storms
2,Hail,2,2015,1,0,0,17086,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17053,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,16996,Storms
3,Flooding,2,2015,1,0,0,16283,Flooding
3,Flooding,4,2015,1,0,0,16276,Flooding
1,Flooding,4,2015,1,0,0,15931,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,15918,Storms
3,Flooding,3,2015,1,0,0,15915,Flooding
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15897,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15022,Storms
1,Flooding,4,2015,1,0,0,14883,Flooding
1,Flooding,4,2015,1,0,0,14743,Flooding
3,Flooding,3,2015,1,0,0,14439,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8665,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8516,Storms
2,Hail,3,2015,1,0,0,8480,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8424,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8365,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8079,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8049,Storms
2,Hail,3,2015,1,0,0,7987,Hail
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,7904,Storms
1,Flooding,4,2015,1,0,0,7889,Flooding
2,Hail,2,2015,1,0,0,3637,Hail
2,Coastal,2,2015,1,13,0,0,Coastal
2,Coastal,3,2015,1,12,0,0,Coastal
2,Coastal,3,2015,1,11,0,0,Coastal
2,Coastal,2,2015,1,13,0,0,Coastal
2,Hurricane/Tropical Storm,4,2016,18,0,0,1132181544,Storms
2,Hurricane/Tropical Storm,4,2016,18,0,0,1120498620,Storms
5,Wind,4,2016,1,0,0,21849604,Wind
2,Flooding,4,2016,2,0,0,16463887,Flooding
2,Flooding,4,2016,1,0,0,16075513,Flooding
2,Flooding,4,2016,1,0,0,15899556,Flooding
3,Severe Storm/Thunder Storm,3,2016,1,0,0,15813955,Storms
4,Wind,4,2016,1,0,0,15802858,Wind
2,Flooding,4,2016,2,0,0,15403388,Flooding
2,Flooding,4,2016,2,0,0,15390706,Flooding
3,Wind,4,2016,1,0,0,14980140,Wind
3,Flooding,3,2016,1,0,0,14628225,Flooding
2,Flooding,4,2016,1,0,0,14529943,Flooding
2,Flooding,4,2016,1,0,0,14333378,Flooding
2,Flooding,4,2016,1,0,0,12433516,Flooding
1,Tornado,4,2016,1,0,0,7163518,Storms
4,Flooding,3,2016,1,0,0,6413085,Flooding
2,Flooding,4,2016,1,0,0,4188891,Flooding
2,Flooding,4,2016,1,0,0,3712934,Flooding
1,Flooding,2,2016,2,0,0,851490,Flooding
3,Flooding,3,2016,1,0,0,424754,Flooding
3,Flooding,3,2016,1,0,0,404067,Flooding
4,Flooding,4,2016,1,0,0,323190,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,293357,Storms
3,Wind,1,2016,1,0,0,259394,Wind
5,Wind,3,2016,1,0,0,223251,Wind
5,Flooding,4,2016,1,0,0,167539,Flooding
5,Flooding,4,2016,1,0,0,165304,Flooding
4,Flooding,3,2016,1,0,0,153922,Flooding
3,Flooding,3,2016,1,0,0,152353,Flooding
3,Flooding,3,2016,1,0,0,152337,Flooding
5,Flooding,3,2016,1,0,0,77040,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,73104,Storms
4,Flooding,4,2016,1,0,0,49843,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,49696,Storms
2,Wind,2,2016,1,0,0,47684,Wind
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,46809,Storms
5,Flooding,3,2016,1,0,0,33187,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,33003,Storms
3,Flooding,3,2016,1,0,0,32404,Flooding
4,Flooding,4,2016,1,0,0,32309,Flooding
3,Flooding,4,2016,1,0,0,31374,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,30356,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,17364,Storms
3,Flooding,3,2016,1,0,0,16906,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,16354,Storms
3,Flooding,3,2016,1,0,0,16102,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,16034,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,15772,Storms
3,Flooding,3,2016,1,0,0,15482,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15370,Storms
3,Flooding,3,2016,1,0,0,15008,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15000,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14918,Storms
3,Wind,3,2016,1,0,0,14601,Wind
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14510,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14436,Storms
5,Flooding,3,2016,1,0,0,14434,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14387,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,8423,Storms
5,Flooding,3,2016,1,0,0,7257,Flooding
2,Hail,3,2016,1,0,0,4157,Hail
2,Hail,3,2016,1,0,0,3870,Hail
2,Hail,3,2016,1,0,0,3868,Hail
5,Hail,3,2016,1,0,0,1509,Hail
5,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,166,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,154,Storms
3,Hail,3,2016,1,0,0,141,Hail
5,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,0,Storms
2,Lightning,2,2016,1,0,51,0,Lightning
2,Lightning,3,2016,1,0,11,0,Lightning
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,10,0,Storms
6,Lightning,3,2016,1,0,52,0,Lightning
2,Tornado,1,2017,1,0,0,14288797,Storms
1,Tornado,4,2017,1,0,0,816457,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,745202,Storms
2,Tornado,4,2017,1,0,0,430896,Storms
1,Tornado,2,2017,1,0,0,340944,Storms
1,Severe Storm/Thunder Storm/ Wind,1,2017,1,0,0,305024,Storms
2,Flooding,3,2017,1,0,0,261201,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,235901,Storms
2,Severe Storm/Thunder Storm/ Wind,4,2017,1,0,0,235402,Storms
1,Wind,3,2017,1,0,0,172279,Wind
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,170234,Storms
1,Wind,3,2017,1,0,0,168221,Wind
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,164385,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,144903,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,144094,Storms
3,Flooding,1,2017,1,0,0,74829,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,49824,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,47227,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,33095,Storms
1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,28876,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,17159,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16520,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,16199,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16130,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,15951,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,15948,Storms
3,Flooding,2,2017,1,0,0,15048,Flooding
3,Flooding,2,2017,1,0,0,14417,Flooding
1,Flooding,3,2017,1,0,0,8318,Flooding
2,Hail,2,2017,1,0,0,8094,Hail
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,7883,Storms
3,Flooding,2,2017,1,0,0,1729,Flooding
3,Hail,3,2017,1,0,0,1729,Hail
4,Wind,3,2017,1,0,0,1725,Wind
3,Flooding,2,2017,1,0,0,1724,Flooding
4,Hail,2,2017,1,0,0,1713,Hail
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1713,Storms
5,Wind,3,2017,1,0,0,1711,Wind
3,Flooding,3,2017,1,0,0,1691,Flooding
4,Hail,3,2017,1,0,0,1689,Hail
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1688,Storms
3,Flooding,3,2017,1,0,0,1684,Flooding
3,Flooding,3,2017,1,0,0,1681,Flooding
4,Flooding,2,2017,1,0,0,1681,Flooding
4,Flooding,3,2017,1,0,0,1673,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,1673,Storms
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1667,Storms
3,Flooding,3,2017,1,0,0,1653,Flooding
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1637,Storms
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1635,Storms
3,Flooding,3,2017,1,0,0,1633,Flooding
3,Flooding,3,2017,1,0,0,1626,Flooding
3,Flooding,2,2017,1,0,0,1623,Flooding
4,Hail,2,2017,1,0,0,1621,Hail
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1609,Storms
3,Flooding,3,2017,1,0,0,1604,Flooding
4,Flooding,2,2017,1,0,0,1602,Flooding
3,Flooding,3,2017,1,0,0,1600,Flooding
3,Flooding,2,2017,1,0,0,1592,Flooding
5,Hail,2,2017,1,0,0,1588,Hail
3,Flooding,3,2017,1,0,0,1588,Flooding
3,Flooding,3,2017,1,0,0,1587,Flooding
3,Hail,3,2017,1,0,0,1579,Hail
3,Flooding,2,2017,1,0,0,1562,Flooding
3,Flooding,3,2017,1,0,0,1561,Flooding
3,Flooding,3,2017,1,0,0,1546,Flooding
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1542,Storms
3,Flooding,2,2017,1,0,0,1539,Flooding
4,Flooding,2,2017,1,0,0,1530,Flooding
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1530,Storms
3,Flooding,2,2017,1,0,0,1524,Flooding
5,Severe Storm/Thunder Storm,2,2017,1,0,0,1524,Storms
3,Flooding,2,2017,1,0,0,1509,Flooding
4,Hail,2,2017,1,0,0,1504,Hail
3,Flooding,2,2017,1,0,0,1500,Flooding
4,Hail,3,2017,1,0,0,1491,Hail
3,Flooding,3,2017,1,0,0,1489,Flooding
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1480,Storms
3,Flooding,2,2017,1,0,0,1459,Flooding
3,Flooding,2,2017,1,0,0,1455,Flooding
6,Severe Storm/Thunder Storm,3,2017,1,0,0,1443,Storms
3,Flooding,2,2017,1,0,0,1434,Flooding
3,Flooding,2,2017,1,0,0,1433,Flooding
3,Hail,1,2017,1,0,0,163,Hail
5,Hail,1,2017,1,0,0,157,Hail
3,Hail,1,2017,1,0,0,145,Hail
3,Hail,1,2017,1,0,0,145,Hail
3,Hail,2,2017,1,0,0,141,Hail
1,Wind/ Winter Weather,1,2017,1,0,0,0,Winter Weather
1,Wind/ Winter Weather,1,2017,1,0,0,0,Winter Weather
6,Tornado,2,2017,1,0,12,0,Storms
2,Flooding,3,2018,1,0,0,833339,Flooding
2,Hurricane/Tropical Storm,3,2018,1,0,0,666861,Storms
2,Hurricane/Tropical Storm,4,2018,1,0,0,515126,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,332860,Storms
1,Wind,3,2018,2,0,0,306228,Wind
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,257491,Storms
2,Flooding,3,2018,1,26,0,173864,Flooding
2,Flooding,3,2018,1,0,0,163006,Flooding
2,Flooding,3,2018,2,0,0,158472,Flooding
2,Flooding,3,2018,1,11,0,157521,Flooding
2,Lightning,2,2018,1,0,0,148232,Lightning
1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,85719,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,83421,Storms
3,Flooding,4,2018,2,0,0,83159,Flooding
2,Tornado,3,2018,1,0,0,80599,Storms
2,Hurricane/Tropical Storm,4,2018,1,0,0,62279,Storms
2,Hurricane/Tropical Storm,3,2018,1,0,0,44507,Storms
2,Hail,1,2018,1,0,0,34427,Hail
1,Flooding,4,2018,2,0,0,28790,Flooding
2,Hail,1,2018,1,0,0,21210,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,17391,Storms
1,Flooding,4,2018,2,0,0,17220,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,16826,Storms
2,Wind,4,2018,1,0,0,16360,Wind
2,Hail,1,2018,1,0,0,14946,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,8615,Storms
2,Hail,1,2018,1,0,0,8380,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,7667,Storms
2,Tornado,3,2018,1,0,0,7136,Storms
5,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1738,Storms
5,Hail,2,2018,1,0,0,1731,Hail
4,Flooding,2,2018,1,0,0,1693,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,1684,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1644,Storms
3,Flooding,4,2018,2,0,0,1579,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,1577,Storms
5,Flooding,3,2018,1,0,0,1556,Flooding
3,Hail,2,2018,1,0,0,1553,Hail
5,Flooding,3,2018,1,0,0,1542,Flooding
3,Lightning,3,2018,1,0,0,1509,Lightning
3,Hail,2,2018,1,0,0,1495,Hail
3,Hail,3,2018,1,0,0,1491,Hail
4,Flooding,2,2018,1,0,0,1490,Flooding
3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1489,Storms
4,Flooding,2,2018,1,0,0,1486,Flooding
2,Coastal,3,2018,1,11,0,0,Coastal
1,Lightning,2,2018,1,0,11,0,Lightning
3,Hurricane/Tropical Storm,4,2018,2,0,12,0,Storms
5,Hail,2,2018,1,0,0,0,Hail
5,Hail,2,2018,1,0,0,0,Hail
5,Lightning,3,2018,1,0,0,0,Lightning
2,Tornado,3,2019,1,0,0,3353649,Storms
2,Tornado,3,2019,1,0,0,3178326,Storms
1,Tornado,2,2019,1,0,0,2289583,Storms
2,Lightning,3,2019,1,0,0,2266281,Lightning
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,823590,Storms
2,Lightning,2,2019,1,0,0,803775,Lightning
2,Tornado,4,2019,1,0,0,420949,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,168554,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,163148,Storms
2,Tornado,3,2019,1,0,0,160549,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,158837,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,83690,Storms
2,Lightning,3,2019,1,0,0,77991,Lightning
3,Flooding,2,2019,1,0,0,51883,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,17189,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,15135,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14988,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14783,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14487,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,14387,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1680,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1654,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1642,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1622,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1619,Storms
3,Flooding,4,2019,1,0,0,1588,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1578,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1576,Storms
3,Hail,2,2019,1,0,0,1523,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1520,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1518,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1516,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1451,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1441,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,1436,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,170,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,166,Storms
4,Hail,3,2019,1,0,0,157,Hail
4,Hail,3,2019,1,0,0,155,Hail
3,Hail,3,2019,1,0,0,150,Hail
3,Severe Storm/Thunder Storm/ Wind,1,2019,1,0,0,147,Storms
6,Tornado,1,2019,1,0,78,0,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,12,0,0,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,11,0,0,Storms
3,Heat,2,2019,1,11,0,0,Drought/Heat
1,Tornado,2,2020,1,0,0,78110730,Storms
1,Flooding,1,2020,2,0,0,15038792,Flooding
1,Flooding,1,2020,1,0,0,13494490,Flooding
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,4312932,Storms
2,Tornado,1,2020,1,0,0,3452565,Storms
1,Flooding,1,2020,1,0,0,3386304,Flooding
1,Flooding,2,2020,1,0,0,3302605,Flooding
2,Tornado,4,2020,1,0,11,2285303,Storms
1,Hurricane/Tropical Storm,4,2020,1,0,0,2145964,Storms
1,Tornado,2,2020,1,0,0,1694261,Storms
1,Tornado,2,2020,1,0,0,333779,Storms
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,333716,Storms
2,Tornado,4,2020,1,0,0,300839,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,171645,Storms
3,Flooding,2,2020,1,0,0,169061,Flooding
6,Flooding,3,2020,1,0,0,167508,Flooding
3,Flooding,2,2020,1,0,25,166604,Flooding
6,Flooding,3,2020,1,0,0,163735,Flooding
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,163101,Storms
1,Flooding,2,2020,2,0,0,162213,Flooding
6,Flooding,3,2020,1,0,0,161706,Flooding
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147788,Storms
2,Severe Storm/Thunder Storm/ Wind,4,2020,1,0,0,87059,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,85640,Storms
6,Flooding,3,2020,1,0,0,85252,Flooding
3,Lightning,1,2020,1,0,0,81764,Lightning
6,Flooding,3,2020,1,0,0,81669,Flooding
2,Lightning,3,2020,1,0,0,81479,Lightning
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,80092,Storms
3,Flooding,3,2020,1,0,0,74377,Flooding
3,Flooding,2,2020,1,0,0,71357,Flooding
3,Flooding,2,2020,1,0,0,51065,Flooding
2,Tornado,3,2020,1,0,0,50223,Storms
2,Wind,4,2020,1,0,0,34291,Wind
3,Flooding,3,2020,1,0,0,33057,Flooding
3,Flooding,2,2020,1,0,0,32303,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,32052,Storms
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,29995,Storms
5,Flooding,3,2020,1,0,0,29833,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,28980,Storms
2,Flooding,4,2020,1,0,0,16822,Flooding
3,Flooding,4,2020,1,0,0,16509,Flooding
4,Flooding,4,2020,1,0,0,16397,Flooding
4,Flooding,3,2020,1,0,0,15715,Flooding
3,Flooding,3,2020,1,0,0,8586,Flooding
5,Flooding,3,2020,1,0,0,8450,Flooding
4,Flooding,3,2020,1,0,0,8342,Flooding
5,Flooding,3,2020,1,0,0,7833,Flooding
5,Flooding,3,2020,1,0,0,7767,Flooding
4,Flooding,3,2020,1,0,0,7726,Flooding
5,Flooding,2,2020,1,0,0,1710,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,1654,Storms
3,Flooding,2,2020,1,0,0,1646,Flooding
3,Flooding,2,2020,1,0,0,1636,Flooding
3,Flooding,2,2020,1,0,0,1611,Flooding
3,Flooding,2,2020,1,0,0,1503,Flooding
3,Flooding,2,2020,1,0,0,1489,Flooding
3,Flooding,2,2020,1,0,0,1429,Flooding
5,Hail,2,2020,1,0,0,168,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,168,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,168,Storms
6,Wind,2,2020,1,0,0,167,Wind
3,Hail,1,2020,1,0,0,166,Hail
3,Lightning,3,2020,1,0,0,166,Lightning
3,Wind,2,2020,1,0,0,165,Wind
5,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,163,Storms
6,Hail,4,2020,1,0,0,160,Hail
3,Wind,2,2020,1,0,0,155,Wind
3,Wind,4,2020,1,0,0,152,Wind
5,Wind,4,2020,1,0,0,150,Wind
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,148,Storms
3,Lightning,3,2020,1,0,0,148,Lightning
4,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147,Storms
3,Hail,2,2020,1,0,0,144,Hail
3,Wind,1,2020,1,12,0,0,Wind
3,Lightning,3,2020,1,0,12,0,Lightning
2,Coastal,3,2020,1,12,0,0,Coastal
4,Tornado,2,2020,8,23,83,0,Storms
2,Coastal,2,2020,2,34,0,0,Coastal
